HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.experiment,Input.reward,Input.rose_cost,Input.daisy_cost,Input.tulip_cost,Input.flower_cost,Answer.Age,Answer.English,Answer.Gender,Answer.Language,Answer.daisy,Answer.experiment,Answer.rose,Answer.tulip,Answer.sanity,Answer.Comments
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,33PPO7FECVFATE92VMC4D80H5PAID1,A2ZFS2QYJKC83I,Approved,Sat Dec 26 08:20:22 PST 2015,Sat Dec 26 08:21:15 PST 2015,Tue Dec 29 08:21:15 PST 2015,Sun Dec 27 07:27:16 PST 2015,,,53,100% (1/1),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,42,No,Female,english,0.6,8,0.58,0.65,0.39,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,33TIN5LC04AKGOBQNOT5D0BF4TGY95,A109CH3492UU42,Approved,Sun Dec 27 14:37:44 PST 2015,Sun Dec 27 14:39:04 PST 2015,Wed Dec 30 14:39:04 PST 2015,2015-12-30 22:43:10 UTC,,,80,100% (1/1),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,35,No,Female,English,0.09,8,0.11,0.1,1,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,34S6N1K2ZVJTVVMA2LS7W977EL4LHY,A2QH1BQA6GR48O,Approved,Sat Dec 26 10:39:29 PST 2015,Sat Dec 26 10:39:57 PST 2015,Tue Dec 29 10:39:57 PST 2015,Sun Dec 27 07:27:16 PST 2015,,,28,100% (6/6),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,29,No,Female,English,0.56,8,0.69,0.36,0.83,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,369J354OFDAXCEOSVB4NMQD99QC6GM,A2APPZDU0VS9LN,Approved,Sat Dec 26 14:38:21 PST 2015,Sat Dec 26 14:51:55 PST 2015,Tue Dec 29 14:51:55 PST 2015,Sun Dec 27 07:27:16 PST 2015,,,814,100% (9/9),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,35,No,Female,english,0.27,8,0,1,1,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3EG49X351UC8Y0JIKL4RACD4CGZ6X5,A2HR7ZIX42FEPG,Approved,Sat Dec 26 10:43:20 PST 2015,Sat Dec 26 10:44:09 PST 2015,Tue Dec 29 10:44:09 PST 2015,Sun Dec 27 07:27:16 PST 2015,,,49,100% (9/9),100% (9/9),100% (9/9),8,0.85,0.6,1.2,2.8,0,28,No,Female,english,0.22,8,0.11,0.28,0.72,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3H7Z272LX77L8CKYLY0C5I9Y0GLLPI,A3PYB8Z6FFWSOV,Approved,Sat Dec 26 19:08:40 PST 2015,Sat Dec 26 19:09:16 PST 2015,Tue Dec 29 19:09:16 PST 2015,Sun Dec 27 07:27:16 PST 2015,,,36,100% (11/11),100% (9/9),100% (9/9),8,0.85,0.6,1.2,2.8,0,26,No,Female,English,1,8,0,1,1,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3LWJHTCVCCMK8WBHZ0C3AAUO8IYQFQ,A3RU7ANMLXJQF6,Approved,Sun Dec 27 15:59:53 PST 2015,Sun Dec 27 16:01:33 PST 2015,Wed Dec 30 16:01:33 PST 2015,2015-12-31 00:03:12 UTC,,,100,100% (2/2),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,24,Yes,Female,English,0.64,8,0.41,0.96,0.66,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3M0BCWMB8VWZFCVN67PDJ9LPHFWWBF,A1GKEEI844CEKI,Approved,Sat Dec 26 08:32:26 PST 2015,Sat Dec 26 08:33:01 PST 2015,Tue Dec 29 08:33:01 PST 2015,Sun Dec 27 07:27:16 PST 2015,,,35,100% (10/10),100% (9/9),100% (9/9),8,0.85,0.6,1.2,2.8,0,37,No,Male,English,0.99,8,0.98,1,1,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3PH3VY7DJLXVXAY3CL5G5RSS8OKWZZ,A2NUVT87SCXX2Y,Approved,Sun Dec 27 19:08:44 PST 2015,Sun Dec 27 19:11:02 PST 2015,Wed Dec 30 19:11:02 PST 2015,2015-12-31 03:13:12 UTC,,,138,100% (1/1),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,36,No,Female,English,0.11,8,0.11,0.34,0.91,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3PS7W85Z8Z2OZ2CWDI665JJ0PQ49TV,A2BO8M77CS3SGZ,Approved,Sun Dec 27 04:06:10 PST 2015,Sun Dec 27 04:11:04 PST 2015,Wed Dec 30 04:11:04 PST 2015,Sun Dec 27 07:27:17 PST 2015,,,294,100% (8/8),100% (8/8),100% (8/8),8,0.85,0.6,1.2,2.8,0,31,No,Female,English,1,8,1,1,1,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3PWWM24LHSYU1YZ9PBGW40FZ52D827,A2OAZPREKF6PQR,Approved,Sat Dec 26 07:01:29 PST 2015,Sat Dec 26 07:03:04 PST 2015,Tue Dec 29 07:03:04 PST 2015,Sun Dec 27 07:27:17 PST 2015,,,95,100% (9/9),100% (9/9),100% (9/9),8,0.85,0.6,1.2,2.8,0,26,Yes,Female,Telugu,0,8,0,0,0,no
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3Q8GYXHFEP2OCY89O6YZ4TEUF365CS,A2UF2FRGVW4T89,Approved,Sat Dec 26 12:52:30 PST 2015,Sat Dec 26 12:53:07 PST 2015,Tue Dec 29 12:53:07 PST 2015,Sun Dec 27 07:27:17 PST 2015,,,37,100% (9/9),100% (9/9),100% (9/9),8,0.85,0.6,1.2,2.8,0,42,No,Male,English,1,8,1,1,1,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3QEMNNSB2XZD4US6CV87MJA8R91D73,A2BNOEYZ3VRW2R,Approved,Sat Dec 26 08:58:25 PST 2015,Sat Dec 26 09:01:37 PST 2015,Tue Dec 29 09:01:37 PST 2015,Sun Dec 27 07:27:17 PST 2015,,,192,100% (3/3),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,64,No,Female,english,0,8,0,0,0,flower power!
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3S06PH7KSR4ZT8D4NFRYL9JVONG1D9,A3QSJY1FFN0N6V,Approved,Sat Dec 26 14:33:27 PST 2015,Sat Dec 26 14:36:03 PST 2015,Tue Dec 29 14:36:03 PST 2015,Sun Dec 27 07:27:18 PST 2015,,,156,100% (15/15),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,32,No,Female,English,1,8,0,1,1,none
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3SKRO2GZ71R77EJEFWDLPMEL8W2K1U,A2I8VBHRESMG9S,Approved,Sat Dec 26 10:31:02 PST 2015,Sat Dec 26 10:32:03 PST 2015,Tue Dec 29 10:32:03 PST 2015,Sun Dec 27 07:27:18 PST 2015,,,61,100% (9/9),100% (9/9),100% (9/9),8,0.85,0.6,1.2,2.8,0,58,No,Male,English,0.73,8,0,1,1,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3U088ZLJVKTYVPSD8RSOZSP6QFDW0F,A28L1K6D8QUCML,Approved,Sat Dec 26 19:00:48 PST 2015,Sat Dec 26 19:03:02 PST 2015,Tue Dec 29 19:03:02 PST 2015,Sun Dec 27 07:27:18 PST 2015,,,134,100% (3/3),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,39,No,Female,English,0.51,8,0,1,0.49,
35YHTYFL1G3ARK95VX1BRDXBL1TVFB,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3ZOTGHDK5IBQRP3NQ7KYS4I3I1FOSS,AURYD2FH3FUOQ,Approved,Sat Dec 26 06:55:20 PST 2015,Sat Dec 26 06:57:46 PST 2015,Tue Dec 29 06:57:46 PST 2015,Sun Dec 27 07:27:18 PST 2015,,,146,100% (5/5),100% (1/1),100% (1/1),8,0.85,0.6,1.2,2.8,0,54,No,Female,English,1,8,0,1,1,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,30JNVC0OR9K4MS2NUQ03DV61ORXQHY,A3KOVCQYR8K3HY,Approved,Sat Dec 26 12:50:38 PST 2015,Sat Dec 26 12:51:40 PST 2015,Tue Dec 29 12:51:40 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,62,100% (5/5),100% (5/5),100% (5/5),0,0.85,0.6,1.2,2.8,1.19,47,Yes,Female,English,0,0,0,0.87,0.8,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3483FV8BEEJ7XKGLWWJYKMJ8ZB5629,A2ARHK50FQ79YC,Approved,Sat Dec 26 19:45:01 PST 2015,Sat Dec 26 19:49:57 PST 2015,Tue Dec 29 19:49:57 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,296,100% (1/1),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,34,No,Male,English,0.52,0,0,0.52,0.79,"This was a very unusual experiment! The only attractive option was sending a rose, as the cost incurred was the only one less than the potential reward ($.85)."
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,34S6N1K2ZVJTVVMA2LS7W977ELYHLO,A1GKEEI844CEKI,Approved,Sat Dec 26 08:34:31 PST 2015,Sat Dec 26 08:34:53 PST 2015,Tue Dec 29 08:34:53 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,22,100% (10/10),100% (9/9),100% (9/9),0,0.85,0.6,1.2,2.8,1.19,37,No,Male,English,0.76,0,0.12,0.81,0.86,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,354P56DE9K3J6JBO9L3WHIW8SCI7SY,A1CHC8M7CWC254,Approved,Sat Dec 26 11:02:38 PST 2015,Sat Dec 26 11:04:14 PST 2015,Tue Dec 29 11:04:14 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,96,100% (1/1),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,24,Yes,Male,English,0.67,0,0.27,0.78,0.81,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,36V4Q8R5ZK0QE63YLNGG50EX5DWQM7,A2UF2FRGVW4T89,Approved,Sat Dec 26 12:53:08 PST 2015,Sat Dec 26 12:54:25 PST 2015,Tue Dec 29 12:54:25 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,77,100% (9/9),100% (9/9),100% (9/9),0,0.85,0.6,1.2,2.8,1.19,42,No,Male,English,0.47,0,0.5,0.68,0.54,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,38JBBYETQOALDDON6SLKPP8J0NP4EO,A3PYB8Z6FFWSOV,Approved,Sat Dec 26 19:10:11 PST 2015,Sat Dec 26 19:10:45 PST 2015,Tue Dec 29 19:10:45 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,34,100% (11/11),100% (9/9),100% (9/9),0,0.85,0.6,1.2,2.8,1.19,26,No,Female,English,0,0,0,1,1,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3AQF3RZ558IRYESXKRY545DX8BXF6H,A2N7I0331X72Z7,Approved,Sat Dec 26 08:51:37 PST 2015,Sat Dec 26 08:54:18 PST 2015,Tue Dec 29 08:54:18 PST 2015,Sun Dec 27 07:28:29 PST 2015,,,161,100% (1/1),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,57,No,Male,English,0,0,0,0.69,1,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3BDCF01OGXUFHQCZCLWVI92A4L2YL3,A1VI3SOIHT6Y0D,Approved,Sat Dec 26 17:49:45 PST 2015,Sat Dec 26 17:51:40 PST 2015,Tue Dec 29 17:51:40 PST 2015,Sun Dec 27 07:28:30 PST 2015,,,115,100% (1/1),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,48,Yes,Female,English,1,0,0,1,1,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3GM6G9ZBKNX36MVQ2RABA5PKPKOTMH,A2I8VBHRESMG9S,Approved,Sat Dec 26 10:20:54 PST 2015,Sat Dec 26 10:22:25 PST 2015,Tue Dec 29 10:22:25 PST 2015,Sun Dec 27 07:28:30 PST 2015,,,91,100% (9/9),100% (9/9),100% (9/9),0,0.85,0.6,1.2,2.8,1.19,58,No,Male,English,0,0,0,0.78,1,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3IGI0VL647KTBCBIIB3CTA8XV28NOG,A2OAZPREKF6PQR,Approved,Sat Dec 26 07:06:09 PST 2015,Sat Dec 26 07:06:37 PST 2015,Tue Dec 29 07:06:37 PST 2015,Sun Dec 27 07:28:30 PST 2015,,,28,100% (9/9),100% (9/9),100% (9/9),0,0.85,0.6,1.2,2.8,1.19,26,Yes,Female,Telugu,1,0,0,1,1,no
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3KRVW3HTZNL2RMIBDR5L00TYN18SMP,A2653BIPJKEMRK,Approved,Sat Dec 26 09:31:58 PST 2015,Sat Dec 26 09:33:34 PST 2015,Tue Dec 29 09:33:34 PST 2015,Sun Dec 27 07:28:30 PST 2015,,,96,100% (1/1),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,33,No,Female,English,0,0,0,0,1,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3LKC68YZ3A3JY6KWACUZPTLOOEMWOQ,A2HR7ZIX42FEPG,Approved,Sat Dec 26 10:45:18 PST 2015,Sat Dec 26 10:45:43 PST 2015,Tue Dec 29 10:45:43 PST 2015,Sun Dec 27 07:28:30 PST 2015,,,25,100% (9/9),100% (9/9),100% (9/9),0,0.85,0.6,1.2,2.8,1.19,28,No,Female,english,0.05,0,0,0.79,0.79,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3LUY3GC63Z0MTRVWH4Z2MDRX5SZ7P6,A3N7R7P9HP2YB6,Approved,Sat Dec 26 06:56:14 PST 2015,Sat Dec 26 07:08:18 PST 2015,Tue Dec 29 07:08:18 PST 2015,Sun Dec 27 07:28:30 PST 2015,,,724,100% (2/2),100% (2/2),100% (2/2),0,0.85,0.6,1.2,2.8,1.19,49,No,Male,English,0,0,0,0,0,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3MB8LZR5BFTKXLNI86V491NZ620KLT,A2VE5IV9OD2SK1,Approved,Sat Dec 26 07:53:52 PST 2015,Sat Dec 26 07:56:05 PST 2015,Tue Dec 29 07:56:05 PST 2015,Sun Dec 27 07:28:30 PST 2015,,,133,100% (2/2),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,38,No,Male,English,0.09,0,0,0.44,1,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3NLZY2D53PP68OLDLBF15NZ85CALQC,A1APYLD4DUK33J,Approved,Sat Dec 26 20:50:01 PST 2015,Sat Dec 26 21:08:31 PST 2015,Tue Dec 29 21:08:31 PST 2015,Sun Dec 27 07:28:31 PST 2015,,,1110,100% (2/2),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,27,No,Male,English,0,0,0,1,0.61,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3O6CYIULED1EBB4T6Y68OZDD64RWUS,A70L26UXLTGLC,Approved,Sat Dec 26 17:44:10 PST 2015,Sat Dec 26 17:47:12 PST 2015,Tue Dec 29 17:47:12 PST 2015,Sun Dec 27 07:28:31 PST 2015,,,182,100% (1/1),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,39,No,Male,English,1,0,0,0.86,0,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3OF2M9AATGO42A4MN7MDHGYXLB6KZA,ALVNMQMD3Q3ZE,Approved,Sat Dec 26 07:07:03 PST 2015,Sat Dec 26 07:07:43 PST 2015,Tue Dec 29 07:07:43 PST 2015,Sun Dec 27 07:28:31 PST 2015,,,40,100% (3/3),100% (1/1),100% (1/1),0,0.85,0.6,1.2,2.8,1.19,41,Yes,Male,ENGLISH,0,0,0,0.13,1,
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3TOK3KHVJTI48RJV24MNXDM7VRKO7V,A248ARSA6FS20S,Approved,Sat Dec 26 19:07:38 PST 2015,Sat Dec 26 19:08:30 PST 2015,Tue Dec 29 19:08:30 PST 2015,Sun Dec 27 07:28:31 PST 2015,,,52,100% (9/9),100% (9/9),100% (9/9),0,0.85,0.6,1.2,2.8,1.19,54,No,Male,English,0,0,0,0.91,1,None
3RSBJ6YZECQF1008ULFXWL33P8XOF3,3VQ8315AQ13GRDZBN7Q0N8W1AA6XOT,Take part in a short linguistics experiment,Answer questions about a hypothetical communication game,"survey, questionnaire, experiment",$0.25 ,Sat Dec 26 06:54:06 PST 2015,20,BatchId:2211819;,3600,259200,Sat Jan 02 06:54:06 PST 2016,,,3UNH76FOCS5ZN8UKCXXAIMHZ4RTMYW,A2BO8M77CS3SGZ,Approved,Sun Dec 27 04:05:23 PST 2015,Sun Dec 27 04:06:43 PST 2015,Wed Dec 30 04:06:43 PST 2015,Sun Dec 27 07:28:31 PST 2015,,,80,100% (8/8),100% (8/8),100% (8/8),0,0.85,0.6,1.2,2.8,1.19,31,No,Female,English,0.54,0,0,1,1,
